Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Sales,Sum of Profit,,,,,,,,
11-11-2016,13-11-2016,Office Supplies,Paper,123.92,4,0,55.764,,214.95,-120.372,,,,,,,,
21-07-2016,25-07-2016,Furniture,Chairs,657.93,5,0.3,-93.99,,216.4,56.264,,,,,,,,
21-07-2016,25-07-2016,Office Supplies,Appliances,4.992,3,0.8,-12.9792,,217.44,91.3248,,,,,,,,
21-07-2016,25-07-2016,Office Supplies,Envelopes,87.92,5,0.2,29.673,,217.584,19.0386,,,,,,,,
18-10-2016,22-10-2016,Furniture,Chairs,605.34,6,0,145.2816,,218.352,-24.5646,,,,,,,,
20-10-2016,23-10-2016,Furniture,Tables,328.59,3,0.4,-147.8655,,218.376,-10.9188,,,,,,,,
07-09-2016,13-09-2016,Office Supplies,Binders,32.06,2,0,15.3888,,218.75,-161.875,,,,,,,,
21-10-2016,22-10-2016,Furniture,Tables,409.59,3,0.4,-122.877,,219.168,-43.8336,,,,,,,,
07-09-2016,13-09-2016,Office Supplies,Storage,19.86,2,0,5.7594,,220.776,-44.1552,,,,,,,,
21-10-2016,26-10-2016,Furniture,Tables,591.32,4,0,112.3508,,221.16,57.5016,,,,,,,,
10-12-2016,14-12-2016,Office Supplies,Paper,25.92,4,0,12.4416,,221.92,77.672,,,,,,,,
10-12-2016,14-12-2016,Office Supplies,Paper,91.36,4,0,42.0256,,222.666,10.4784,,,,,,,,
22-10-2016,28-10-2016,Furniture,Furnishings,93.888,4,0.2,12.9096,,223.056,69.705,,,,,,,,
13-12-2016,17-12-2016,Office Supplies,Binders,5.214,2,0.7,-4.1712,,223.92,109.7208,,,,,,,,
22-10-2016,26-10-2016,Furniture,Furnishings,129.92,4,0,10.3936,,223.96,53.7504,,,,,,,,
26-10-2016,30-10-2016,Furniture,Furnishings,63.92,4,0,3.196,,225.296,22.5296,,,,,,,,
06-04-2016,12-04-2016,Office Supplies,Paper,19.44,3,0,9.3312,,227.136,-42.588,,,,,,,,
06-04-2016,12-04-2016,Office Supplies,Paper,55.48,1,0,26.6304,,227.976,28.497,,,,,,,,
05-10-2016,10-10-2016,Office Supplies,Appliances,91.92,5,0.2,11.49,,229.94,6.8982,,,,,,,,
17-11-2016,21-11-2016,Office Supplies,Envelopes,7.08,3,0.2,2.478,,230.28,46.056,,,,,,,,
02-03-2016,08-03-2016,Office Supplies,Envelopes,11.36,2,0,5.3392,,230.352,20.1558,,,,,,,,
02-03-2016,08-03-2016,Office Supplies,Paper,36.4,5,0,17.472,,230.376,20.1579,,,,,,,,
26-09-2016,30-09-2016,Technology,Accessories,3.152,2,0.2,0.4728,,232.55,9.302,,,,,,,,
28-10-2016,31-10-2016,Furniture,Bookcases,616.998,6,0.15,-36.294,,232.88,17.466,,,,,,,,
20-12-2016,25-12-2016,Office Supplies,Appliances,19.432,2,0.8,-49.5516,,234.45,103.158,,,,,,,,
26-09-2016,01-10-2016,Technology,Accessories,153.824,11,0.2,38.456,,235.95,77.8635,,,,,,,,
25-10-2016,28-10-2016,Office Supplies,Binders,49.408,4,0.2,18.528,,236.5,68.585,,,,,,,,
31-10-2016,04-11-2016,Furniture,Chairs,146.352,3,0.2,-9.147,,237.096,20.7459,,,,,,,,
31-10-2016,02-11-2016,Furniture,Furnishings,14.76,2,0,4.2804,,238,38.08,,,,,,,,
22-12-2016,26-12-2016,Office Supplies,Art,11.76,4,0,3.1752,,238.62,4.7724,,,,,,,,
31-10-2016,02-11-2016,Furniture,Furnishings,17.67,3,0,7.7748,,239.84,64.7568,,,,,,,,
19-03-2016,21-03-2016,Technology,Phones,323.976,3,0.2,28.3479,,239.97,153.5808,,,,,,,,
19-03-2016,21-03-2016,Office Supplies,Labels,11.808,4,0.2,3.9852,,239.976,53.9946,,,,,,,,
19-03-2016,21-03-2016,Office Supplies,Storage,26.16,3,0.2,1.962,,239.984,23.9984,,,,,,,,
19-03-2016,21-03-2016,Office Supplies,Binders,33.57,5,0.7,-25.737,,241.176,15.0735,,,,,,,,
31-10-2016,02-11-2016,Furniture,Chairs,1604.9,5,0,481.47,,241.44,72.432,,,,,,,,
31-10-2016,02-11-2016,Furniture,Tables,385.686,1,0.3,-60.6078,,241.568,18.1176,,,,,,,,
02-10-2016,05-10-2016,Technology,Accessories,7.16,1,0.2,-0.0895,,242.352,-42.4116,,,,,,,,
23-08-2016,27-08-2016,Furniture,Furnishings,4.224,3,0.2,1.2672,,242.94,4.8588,,,,,,,,
23-08-2016,27-08-2016,Office Supplies,Binders,49.568,2,0.2,17.3488,,245.88,137.6928,,,,,,,,
03-10-2016,03-10-2016,Technology,Accessories,142.488,3,0.2,-3.5622,,245.98,27.0578,,,,,,,,
23-08-2016,27-08-2016,Office Supplies,Paper,15.552,3,0.2,5.4432,,246.384,27.7182,,,,,,,,
11-10-2016,15-10-2016,Office Supplies,Envelopes,7.64,1,0,3.7436,,247.716,93.5816,,,,,,,,
02-11-2016,07-11-2016,Technology,Phones,88.776,3,0.2,7.7679,,247.8,-18.585,,,,,,,,
21-12-2016,28-12-2016,Office Supplies,Binders,18.24,2,0.7,-14.592,,247.84,121.4416,,,,,,,,
02-12-2016,04-12-2016,Office Supplies,Appliances,2.394,1,0.8,-6.3441,,249.75,44.955,,,,,,,,
07-04-2016,07-04-2016,Office Supplies,Paper,58.32,9,0,27.9936,,250.26,72.5754,,,,,,,,
07-04-2016,07-04-2016,Technology,Phones,200.97,3,0,50.2425,,251.91,47.8629,,,,,,,,
03-11-2016,08-11-2016,Office Supplies,Paper,3.488,2,0.2,1.1772,,251.944,88.1804,,,,,,,,
03-11-2016,08-11-2016,Office Supplies,Paper,143.856,9,0.2,48.5514,,251.964,-50.3928,,,,,,,,
31-10-2016,02-11-2016,Furniture,Tables,1421.664,8,0.4,-734.5264,,252,53.55,,,,,,,,
21-07-2016,25-07-2016,Office Supplies,Binders,1.044,1,0.8,-1.827,,254.9,76.47,,,,,,,,
16-09-2016,19-09-2016,Office Supplies,Binders,33.552,1,0.2,12.582,,254.9745,11.9988,,,,,,,,
28-12-2016,01-01-2017,Office Supplies,Appliances,1737.18,6,0,503.7822,,255.42,104.7222,,,,,,,,
28-12-2016,01-01-2017,Office Supplies,Storage,704.25,5,0,84.51,,255.85,112.574,,,,,,,,
28-12-2016,01-01-2017,Office Supplies,Paper,141.76,4,0,66.6272,,255.936,28.7928,,,,,,,,
21-10-2016,26-10-2016,Office Supplies,Binders,36.36,3,0.2,12.2715,,256.784,32.098,,,,,,,,
06-06-2016,12-06-2016,Office Supplies,Binders,24.588,3,0.8,-38.1114,,257.98,74.8142,,,,,,,,
06-06-2016,12-06-2016,Office Supplies,Envelopes,13.984,2,0.2,4.7196,,258.279,-70.1043,,,,,,,,
01-11-2016,05-11-2016,Furniture,Furnishings,31.68,6,0,9.8208,,259.136,-25.9136,,,,,,,,
24-11-2016,29-11-2016,Office Supplies,Art,151.92,4,0,45.576,,259.74,124.6752,,,,,,,,
24-11-2016,29-11-2016,Office Supplies,Labels,196.62,2,0,96.3438,,262.336,95.0968,,,,,,,,
24-11-2016,29-11-2016,Office Supplies,Paper,144.12,3,0,69.1776,,263.96,42.8935,,,,,,,,
24-11-2016,29-11-2016,Office Supplies,Paper,15.96,2,0,7.98,,263.96,19.797,,,,,,,,
13-10-2016,17-10-2016,Office Supplies,Binders,7.752,3,0.2,2.8101,,264.32,19.824,,,,,,,,
03-06-2016,07-06-2016,Office Supplies,Envelopes,15.28,2,0,7.4872,,267.96,16.7475,,,,,,,,
17-06-2016,23-06-2016,Technology,Machines,65.97,3,0,31.0059,,268.935,-209.7693,,,,,,,,
20-01-2016,26-01-2016,Office Supplies,Storage,66.58,2,0,15.9792,,269.36,70.0336,,,,,,,,
01-11-2016,03-11-2016,Furniture,Furnishings,68.704,2,0.2,16.3172,,269.9,16.194,,,,,,,,
20-01-2016,26-01-2016,Office Supplies,Art,43.92,3,0,12.7368,,270.72,78.5088,,,,,,,,
20-01-2016,26-01-2016,Office Supplies,Binders,29.7,5,0,13.365,,271.9,78.851,,,,,,,,
20-01-2016,26-01-2016,Office Supplies,Binders,67.194,1,0.7,-51.5154,,272.61,98.1396,,,,,,,,
21-01-2016,23-01-2016,Furniture,Furnishings,25.248,3,0.2,4.1028,,272.736,-64.7748,,,,,,,,
02-11-2016,06-11-2016,Furniture,Furnishings,89.34,6,0,24.1218,,272.848,27.2848,,,,,,,,
23-01-2016,28-01-2016,Office Supplies,Paper,40.08,6,0,19.2384,,272.94,30.0234,,,,,,,,
21-07-2016,27-07-2016,Technology,Phones,35.98,2,0,10.0744,,273.568,-34.196,,,,,,,,
22-07-2016,27-07-2016,Office Supplies,Art,5.96,2,0,1.6688,,273.96,10.9584,,,,,,,,
06-10-2016,13-10-2016,Office Supplies,Storage,83.92,5,0.2,-13.637,,274.77,126.3942,,,,,,,,
25-11-2016,30-11-2016,Office Supplies,Art,51.016,7,0.2,8.2901,,275.49,-170.8038,,,,,,,,
03-11-2016,07-11-2016,Furniture,Tables,945.036,6,0.4,-299.2614,,275.928,-58.6347,,,,,,,,
29-04-2016,03-05-2016,Office Supplies,Storage,99.92,5,0.2,-1.249,,275.94,80.0226,,,,,,,,
08-04-2016,13-04-2016,Office Supplies,Fasteners,49.792,8,0.2,-11.8256,,275.952,-37.9434,,,,,,,,
23-01-2016,27-01-2016,Office Supplies,Fasteners,5.94,3,0,0,,275.97,11.0388,,,,,,,,
26-01-2016,31-01-2016,Furniture,Furnishings,62.82,3,0,30.7818,,276.28,0,,,,,,,,
05-10-2016,06-10-2016,Technology,Accessories,99.98,2,0,34.993,,279.456,20.9592,,,,,,,,
03-11-2016,07-11-2016,Office Supplies,Storage,25.984,2,0.2,-1.624,,279.96,78.3888,,,,,,,,
03-11-2016,07-11-2016,Furniture,Furnishings,410.352,3,0.2,-51.294,,281.372,-24.1176,,,,,,,,
03-11-2016,07-11-2016,Office Supplies,Binders,14.301,7,0.7,-10.4874,,281.424,-35.178,,,,,,,,
04-11-2016,09-11-2016,Furniture,Chairs,135.882,1,0.1,24.1568,,281.904,10.5714,,,,,,,,
04-11-2016,08-11-2016,Furniture,Furnishings,35.34,2,0,13.4292,,281.97,78.9516,,,,,,,,
23-08-2016,27-08-2016,Office Supplies,Supplies,6.8,1,0.2,0.51,,284.82,74.0532,,,,,,,,
23-08-2016,27-08-2016,Technology,Phones,143.64,9,0.2,10.773,,286.344,-64.4274,,,,,,,,
06-06-2016,10-06-2016,Office Supplies,Labels,100.24,10,0.2,33.831,,287.968,97.1892,,,,,,,,
04-11-2016,11-11-2016,Furniture,Tables,573.728,4,0.2,-64.5444,,287.97,80.6316,,,,,,,,
05-11-2016,10-11-2016,Furniture,Furnishings,20.04,6,0,8.8176,,289.2,83.868,,,,,,,,
02-11-2016,06-11-2016,Technology,Phones,539.964,6,0.4,-107.9928,,289.24,26.0316,,,,,,,,
02-11-2016,06-11-2016,Technology,Phones,50.232,7,0.4,-10.0464,,290.666,30.7764,,,,,,,,
02-11-2016,06-11-2016,Office Supplies,Binders,19.242,3,0.7,-13.4694,,292.1,-175.26,,,,,,,,
22-12-2016,26-12-2016,Office Supplies,Storage,216.4,4,0,56.264,,292.272,18.267,,,,,,,,
23-02-2016,27-02-2016,Office Supplies,Labels,6.936,3,0.2,2.3409,,296.712,100.1403,,,,,,,,
23-02-2016,27-02-2016,Office Supplies,Binders,4.428,3,0.8,-6.8634,,299.97,131.9868,,,,,,,,
17-11-2016,22-11-2016,Office Supplies,Binders,2152.776,3,0.2,726.5619,,299.98,83.9944,,,,,,,,
05-11-2016,10-11-2016,Furniture,Furnishings,273.568,2,0.2,-34.196,,300.416,78.8592,,,,,,,,
05-11-2016,05-11-2016,Furniture,Chairs,149.9,5,0,40.473,,300.5328,-97.2312,,,,,,,,
20-10-2016,23-10-2016,Office Supplies,Storage,98.352,3,0.2,-24.588,,302.376,98.2722,,,,,,,,
07-11-2016,12-11-2016,Furniture,Chairs,683.144,4,0.3,0,,302.45,-199.617,,,,,,,,
01-03-2016,05-03-2016,Office Supplies,Paper,17.472,3,0.2,5.6784,,303.25,63.6825,,,,,,,,
06-10-2016,10-10-2016,Technology,Accessories,9.09,3,0,1.9089,,303.84,91.152,,,,,,,,
20-10-2016,22-10-2016,Office Supplies,Storage,505.32,3,0.2,31.5825,,304.99,-533.7325,,,,,,,,
20-10-2016,22-10-2016,Office Supplies,Paper,3.808,1,0.2,1.2376,,305.9745,25.1979,,,,,,,,
20-10-2016,22-10-2016,Office Supplies,Binders,8.682,1,0.8,-14.7594,,306.2,0,,,,,,,,
20-10-2016,22-10-2016,Office Supplies,Labels,24.424,1,0.2,7.9378,,308.499,-18.147,,,,,,,,
07-05-2016,12-05-2016,Office Supplies,Binders,16.14,3,0,7.9086,,310.12,80.6312,,,,,,,,
09-11-2016,11-11-2016,Furniture,Bookcases,222.666,2,0.15,10.4784,,310.688,108.7408,,,,,,,,
07-05-2016,12-05-2016,Office Supplies,Art,8.64,3,0,2.5056,,310.88,23.316,,,,,,,,
09-11-2016,13-11-2016,Furniture,Furnishings,56.52,9,0,21.4776,,314.352,-35.3646,,,,,,,,
18-04-2016,22-04-2016,Office Supplies,Art,2.688,2,0.2,1.008,,315.2,6.304,,,,,,,,
10-11-2016,16-11-2016,Furniture,Furnishings,39.88,2,0,11.1664,,317.058,-18.1176,,,,,,,,
18-04-2016,22-04-2016,Office Supplies,Envelopes,149.352,3,0.2,50.4063,,318.4,107.46,,,,,,,,
08-10-2016,08-10-2016,Technology,Accessories,23.472,3,0.2,4.9878,,319.9,156.751,,,,,,,,
23-08-2016,27-08-2016,Office Supplies,Paper,31.104,6,0.2,10.8864,,319.968,203.9796,,,,,,,,
23-03-2016,26-03-2016,Office Supplies,Labels,9.912,3,0.2,3.2214,,320.88,93.0552,,,,,,,,
06-06-2016,12-06-2016,Office Supplies,Binders,1.365,1,0.7,-0.91,,321.552,20.097,,,,,,,,
06-06-2016,12-06-2016,Office Supplies,Paper,62.016,2,0.2,22.4808,,322.192,100.685,,,,,,,,
10-11-2016,16-11-2016,Furniture,Furnishings,53.2,5,0,14.896,,323.976,64.7952,,,,,,,,
02-12-2016,07-12-2016,Office Supplies,Paper,146.82,3,0,73.41,,327.76,91.7728,,,,,,,,
10-11-2016,16-11-2016,Furniture,Chairs,563.94,3,0,112.788,,328.59,-147.8655,,,,,,,,
02-12-2016,07-12-2016,Office Supplies,Labels,15.66,6,0,7.2036,,328.776,28.7679,,,,,,,,
11-11-2016,14-11-2016,Furniture,Chairs,603.92,5,0.2,75.49,,330.4,85.904,,,,,,,,
06-09-2016,09-09-2016,Office Supplies,Labels,58.48,8,0,27.4856,,330.588,-143.2548,,,,,,,,
14-12-2016,21-12-2016,Technology,Machines,6999.96,4,0,2239.9872,,331.536,-82.884,,,,,,,,
23-05-2016,27-05-2016,Office Supplies,Paper,12.96,2,0,6.2208,,331.96,149.382,,,,,,,,
11-11-2016,18-11-2016,Furniture,Chairs,112.648,1,0.2,11.2648,,332.94,53.2704,,,,,,,,
23-08-2016,27-08-2016,Office Supplies,Paper,223.056,9,0.2,69.705,,333,-16.65,,,,,,,,
11-11-2016,15-11-2016,Furniture,Furnishings,23.968,2,0.2,7.7896,,333.056,29.1424,,,,,,,,
11-11-2016,15-11-2016,Furniture,Bookcases,521.96,4,0.5,-250.5408,,333.576,25.0182,,,,,,,,
13-04-2016,18-04-2016,Office Supplies,Labels,7.83,3,0,3.6018,,333.999,3.9294,,,,,,,,
22-07-2016,27-07-2016,Technology,Accessories,159.98,2,0,57.5928,,334.768,108.7996,,,,,,,,
22-07-2016,24-07-2016,Furniture,Chairs,717.72,3,0.2,71.772,,335.52,117.432,,,,,,,,
26-05-2016,31-05-2016,Office Supplies,Storage,102.624,3,0.2,7.6968,,335.72,113.3055,,,,,,,,
11-11-2016,15-11-2016,Furniture,Furnishings,10.984,2,0.6,-7.9634,,335.944,41.993,,,,,,,,
26-05-2016,31-05-2016,Office Supplies,Art,13.392,3,0.2,3.1806,,337.088,16.8544,,,,,,,,
23-08-2016,28-08-2016,Office Supplies,Paper,19.44,3,0,9.5256,,338.352,4.2294,,,,,,,,
24-08-2016,24-08-2016,Office Supplies,Binders,8.288,2,0.2,2.6936,,339.96,122.3856,,,,,,,,
11-10-2016,16-10-2016,Technology,Accessories,345,5,0,58.65,,340.116,-9.7176,,,,,,,,
22-11-2016,25-11-2016,Office Supplies,Paper,9.96,2,0,4.8804,,340.144,21.259,,,,,,,,
11-11-2016,15-11-2016,Furniture,Chairs,797.944,4,0.3,-56.996,,340.92,3.4092,,,,,,,,
17-06-2016,21-06-2016,Office Supplies,Fasteners,17.9,5,0,8.95,,341.96,78.6508,,,,,,,,
17-06-2016,21-06-2016,Office Supplies,Binders,3266.376,3,0.2,1061.5722,,342.864,38.5722,,,,,,,,
12-11-2016,16-11-2016,Furniture,Tables,629.064,3,0.2,31.4532,,344.91,20.6946,,,,,,,,
12-11-2016,16-11-2016,Furniture,Bookcases,67.9932,1,0.32,-12.9987,,345,58.65,,,,,,,,
17-10-2016,22-10-2016,Office Supplies,Binders,10.78,5,0.8,-17.248,,348.488,117.6147,,,,,,,,
13-10-2016,15-10-2016,Technology,Accessories,25.78,2,0,2.578,,349.965,-216.9783,,,,,,,,
13-09-2016,18-09-2016,Office Supplies,Binders,2.502,3,0.7,-2.0016,,351.216,4.3902,,,,,,,,
22-12-2016,29-12-2016,Office Supplies,Storage,132.16,1,0.2,9.912,,353.568,-44.196,,,,,,,,
22-12-2016,29-12-2016,Office Supplies,Binders,17.904,6,0.8,-31.332,,354.9,17.745,,,,,,,,
22-12-2016,29-12-2016,Office Supplies,Paper,124.032,4,0.2,44.9616,,355.455,-184.8366,,,,,,,,
12-11-2016,18-11-2016,Furniture,Furnishings,25.128,3,0.6,-6.9102,,356.94,107.082,,,,,,,,
22-07-2016,24-07-2016,Furniture,Tables,170.352,3,0.2,19.1646,,357,57.12,,,,,,,,
22-07-2016,24-07-2016,Office Supplies,Art,11.52,4,0,3.2256,,357.93,7.1586,,,,,,,,
14-11-2016,18-11-2016,Furniture,Chairs,69.264,2,0.1,14.6224,,359.32,7.1864,,,,,,,,
22-07-2016,24-07-2016,Office Supplies,Storage,236.5,10,0,68.585,,359.772,-5.1396,,,,,,,,
15-06-2016,15-06-2016,Office Supplies,Paper,36.544,2,0.2,11.8768,,359.98,93.5948,,,,,,,,
23-09-2016,27-09-2016,Office Supplies,Binders,11.12,4,0,5.4488,,360,129.6,,,,,,,,
07-11-2016,08-11-2016,Office Supplies,Fasteners,5.92,4,0,2.8416,,361.96,101.3488,,,,,,,,
07-11-2016,08-11-2016,Office Supplies,Paper,30.18,3,0,13.8828,,362.25,0,,,,,,,,
15-11-2016,18-11-2016,Furniture,Furnishings,10.11,3,0,3.2352,,362.92,105.2468,,,,,,,,
24-08-2016,26-08-2016,Office Supplies,Binders,12.672,3,0.2,4.4352,,362.94,36.294,,,,,,,,
23-12-2016,28-12-2016,Office Supplies,Paper,5.184,1,0.2,1.8144,,366.786,65.2064,,,,,,,,
16-11-2016,20-11-2016,Furniture,Chairs,37.296,2,0.3,-1.0656,,375.34,18.767,,,,,,,,
23-05-2016,27-05-2016,Office Supplies,Binders,17.96,5,0.2,5.837,,376.509,-43.0296,,,,,,,,
23-05-2016,27-05-2016,Office Supplies,Supplies,5.04,2,0,0.1512,,377.97,109.6113,,,,,,,,
23-05-2016,27-05-2016,Office Supplies,Appliances,208.16,1,0,56.2032,,381.44,23.84,,,,,,,,
11-03-2016,13-03-2016,Office Supplies,Appliances,146.76,3,0,38.1576,,381.72,-66.801,,,,,,,,
13-10-2016,15-10-2016,Technology,Accessories,22.96,2,0,4.3624,,383.96,38.396,,,,,,,,
11-03-2016,13-03-2016,Technology,Phones,587.97,3,0,164.6316,,383.976,81.5949,,,,,,,,
11-03-2016,13-03-2016,Office Supplies,Paper,14.94,3,0,7.0218,,385.686,-60.6078,,,,,,,,
24-08-2016,26-08-2016,Furniture,Furnishings,13.28,2,0,6.3744,,386.34,54.0876,,,,,,,,
24-08-2016,26-08-2016,Office Supplies,Supplies,25.5,3,0,6.63,,391.98,113.6742,,,,,,,,
16-11-2016,18-11-2016,Furniture,Bookcases,305.9745,3,0.15,25.1979,,392.94,43.2234,,,,,,,,
25-08-2016,27-08-2016,Office Supplies,Fasteners,40.096,14,0.2,14.5348,,395,39.5,,,,,,,,
25-08-2016,27-08-2016,Office Supplies,Envelopes,4.72,2,0.2,1.652,,397.6,43.736,,,,,,,,
25-08-2016,27-08-2016,Office Supplies,Paper,23.976,3,0.2,7.4925,,398.352,-331.96,,,,,,,,
02-05-2016,04-05-2016,Technology,Copiers,479.984,2,0.2,89.997,,399.54,-559.356,,,,,,,,
17-11-2016,21-11-2016,Furniture,Chairs,479.9,5,0,81.583,,399.96,139.986,,,,,,,,
14-10-2016,17-10-2016,Technology,Accessories,177,3,0,30.09,,399.96,34.9965,,,,,,,,
25-09-2016,30-09-2016,Office Supplies,Art,14.576,2,0.2,2.3686,,401.59,-131.951,,,,,,,,
06-12-2016,08-12-2016,Office Supplies,Storage,1261.33,7,0,327.9458,,404.9,16.196,,,,,,,,
25-08-2016,27-08-2016,Office Supplies,Envelopes,130.464,6,0.2,44.0316,,405.64,12.1692,,,,,,,,
23-11-2016,28-11-2016,Office Supplies,Envelopes,23.472,3,0.2,8.802,,408.744,76.6395,,,,,,,,
21-09-2016,24-09-2016,Office Supplies,Binders,6.57,3,0.7,-5.037,,409.272,-81.8544,,,,,,,,
18-10-2016,23-10-2016,Office Supplies,Paper,61.96,2,0,27.882,,409.59,-122.877,,,,,,,,
18-10-2016,23-10-2016,Office Supplies,Binders,1.344,1,0.2,0.4704,,410.352,-51.294,,,,,,,,
26-01-2016,31-01-2016,Furniture,Furnishings,12.42,3,0,4.4712,,411.332,-4.8392,,,,,,,,
17-11-2016,22-11-2016,Furniture,Furnishings,124.41,3,0,14.9292,,418.8,-97.72,,,,,,,,
09-10-2016,15-10-2016,Office Supplies,Paper,88.768,2,0.2,31.0688,,421.372,-6.0196,,,,,,,,
22-07-2016,28-07-2016,Office Supplies,Art,19.68,6,0,6.4944,,423.28,110.0528,,,,,,,,
22-07-2016,24-07-2016,Office Supplies,Storage,26.632,1,0.2,1.3316,,424.116,-30.294,,,,,,,,
22-04-2016,24-04-2016,Office Supplies,Envelopes,247.84,8,0,121.4416,,424.272,-10.6068,,,,,,,,
22-04-2016,24-04-2016,Office Supplies,Binders,9.912,3,0.2,3.3453,,429.9,111.774,,,,,,,,
23-07-2016,27-07-2016,Office Supplies,Binders,8.16,5,0.7,-5.712,,431.136,-26.946,,,,,,,,
17-11-2016,24-11-2016,Furniture,Chairs,657.93,5,0.3,-93.99,,433.568,-65.0352,,,,,,,,
23-07-2016,27-07-2016,Office Supplies,Art,9.24,1,0.2,0.924,,435.999,20.5176,,,,,,,,
17-11-2016,22-11-2016,Furniture,Bookcases,4007.84,10,0.2,-50.098,,436.704,21.8352,,,,,,,,
26-01-2016,29-01-2016,Furniture,Bookcases,141.96,2,0,39.7488,,438.336,-87.6672,,,,,,,,
26-04-2016,30-04-2016,Office Supplies,Art,21.4,5,0,6.206,,438.368,38.3572,,,,,,,,
26-04-2016,30-04-2016,Office Supplies,Labels,12.6,2,0,5.796,,443.92,-94.333,,,,,,,,
18-11-2016,20-11-2016,Furniture,Tables,145.98,2,0.5,-99.2664,,445.802,-108.2662,,,,,,,,
23-07-2016,27-07-2016,Technology,Accessories,1023.936,8,0.2,179.1888,,445.96,55.745,,,,,,,,
23-07-2016,27-07-2016,Technology,Accessories,479.04,10,0.2,-29.94,,447.84,230.6376,,,,,,,,
07-12-2016,10-12-2016,Office Supplies,Art,8.64,3,0,2.4192,,447.86,219.4514,,,,,,,,
03-03-2016,08-03-2016,Office Supplies,Labels,15.12,3,0.2,4.914,,447.944,89.5888,,,,,,,,
18-11-2016,22-11-2016,Furniture,Furnishings,60.312,3,0.2,5.2773,,447.968,139.99,,,,,,,,
03-03-2016,08-03-2016,Office Supplies,Storage,44.672,8,0.2,-10.0512,,449.15,8.983,,,,,,,,
18-11-2016,21-11-2016,Furniture,Tables,292.1,4,0.5,-175.26,,455.1,100.122,,,,,,,,
16-10-2016,17-10-2016,Technology,Accessories,179.97,3,0,86.3856,,457.568,51.4764,,,,,,,,
02-09-2016,07-09-2016,Technology,Machines,559.71,3,0.4,-121.2705,,464,134.56,,,,,,,,
04-05-2016,05-05-2016,Office Supplies,Art,37.84,2,0.2,2.838,,464.292,-108.3348,,,,,,,,
04-05-2016,05-05-2016,Office Supplies,Fasteners,5.472,6,0.2,1.8468,,468.9,206.316,,,,,,,,
18-11-2016,21-11-2016,Furniture,Furnishings,8.544,2,0.6,-7.476,,471.9,155.727,,,,,,,,
18-11-2016,21-11-2016,Furniture,Bookcases,424.116,6,0.3,-30.294,,471.92,29.495,,,,,,,,
18-11-2016,23-11-2016,Furniture,Chairs,392.94,3,0,43.2234,,475.944,154.6818,,,,,,,,
18-11-2016,21-11-2016,Office Supplies,Binders,2.892,3,0.8,-4.9164,,478.48,47.848,,,,,,,,
18-11-2016,21-11-2016,Office Supplies,Storage,381.72,5,0.2,-66.801,,479.04,-29.94,,,,,,,,
18-11-2016,25-11-2016,Furniture,Furnishings,137.54,2,0,55.016,,479.9,81.583,,,,,,,,
18-11-2016,25-11-2016,Furniture,Tables,730.2,4,0,94.926,,479.96,134.3888,,,,,,,,
18-03-2016,24-03-2016,Technology,Machines,1279.968,4,0.2,415.9896,,479.97,340.7787,,,,,,,,
18-03-2016,24-03-2016,Office Supplies,Storage,1856.19,7,0,334.1142,,479.984,89.997,,,,,,,,
19-11-2016,25-11-2016,Furniture,Bookcases,1025.88,6,0,235.9524,,480.74,14.4222,,,,,,,,
23-11-2016,25-11-2016,Furniture,Chairs,603.92,5,0.2,-67.941,,481.568,54.1764,,,,,,,,
23-07-2016,24-07-2016,Technology,Accessories,99.98,2,0,7.9984,,485.88,29.1528,,,,,,,,
23-11-2016,25-11-2016,Furniture,Chairs,381.44,2,0.2,23.84,,487.984,152.495,,,,,,,,
26-12-2016,01-01-2017,Office Supplies,Storage,191.88,6,0,19.188,,489.23,41.934,,,,,,,,
03-03-2016,07-03-2016,Office Supplies,Appliances,176.772,3,0.8,-459.6072,,489.92,0,,,,,,,,
30-12-2016,03-01-2017,Technology,Phones,251.964,6,0.4,-50.3928,,491.55,240.8595,,,,,,,,
23-11-2016,27-11-2016,Furniture,Furnishings,6.368,2,0.6,-2.5472,,493.43,-70.49,,,,,,,,
28-10-2016,01-11-2016,Technology,Phones,257.98,2,0,74.8142,,497.61,129.3786,,,,,,,,
19-09-2016,23-09-2016,Office Supplies,Storage,92.52,6,0,24.9804,,498,184.26,,,,,,,,
30-09-2016,30-09-2016,Office Supplies,Appliances,795.408,6,0.2,59.6556,,500.24,145.0696,,,,,,,,
23-07-2016,27-07-2016,Technology,Accessories,45,3,0,4.95,,501.81,0,,,,,,,,
17-10-2016,22-10-2016,Technology,Accessories,119.976,3,0.2,-17.9964,,502.488,-87.9354,,,,,,,,
23-11-2016,26-11-2016,Furniture,Chairs,155.372,2,0.3,-35.5136,,503.96,131.0296,,,,,,,,
20-10-2016,22-10-2016,Technology,Accessories,319.968,4,0.2,71.9928,,505.176,-336.784,,,,,,,,
17-03-2016,21-03-2016,Office Supplies,Binders,11.43,3,0,5.3721,,505.32,31.5825,,,,,,,,
17-03-2016,21-03-2016,Office Supplies,Binders,30.44,2,0,14.9156,,509.488,-127.372,,,,,,,,
17-03-2016,21-03-2016,Office Supplies,Paper,12.96,2,0,6.3504,,509.97,-407.976,,,,,,,,
