Sales 2016,Moving Average,Sales 2017,Moving Average,Sales 2018,Moving Average,Sales 2019,Moving Average,,,,,,,
35.44,32.882,203.88,139.332,35.232,179.5545,17.76,224.7675,,,,,,,
4.32,17.222,14.301,124.15725,54.96,138.3345,6.912,223.2555,,,,,,,
14.94,16.645,718.64,267.18125,519.68,256.262,8.256,214.5255,,,,,,,
40.54,23.81,39.92,244.18525,273.92,220.948,25.56,14.622,,,,,,,
7.312,16.778,77.58,212.61025,30,219.64,4.368,11.274,,,,,,,
475.944,134.684,5.76,210.475,25.92,212.38,11.52,12.426,,,,,,,
3610.848,1033.661,8.26,32.88,159.92,122.44,487.984,132.358,,,,,,,
15.56,1027.416,2973.32,766.23,34.944,62.696,5.56,127.358,,,,,,,
254.9745,1089.331625,104.79,773.0325,10.47,57.8135,217.85,180.7285,,,,,,,
43.31,981.173125,775.728,965.5245,11.07,54.101,19.04,182.6085,,,,,,,
174.95,122.198625,2.934,964.193,20.704,19.297,54.32,74.1925,,,,,,,
826,324.808625,18.528,225.495,50.496,23.185,13.344,76.1385,,,,,,,
12.39,264.1625,670.752,366.9855,113.76,49.0075,1478.272,391.244,,,,,,,
5.7,254.76,72.78,191.2485,579.51,191.1175,14.82,390.189,,,,,,,
12.54,214.1575,36.84,199.725,150.66,223.6065,421.1,481.884,,,,,,,
7.3,9.4825,87.71,217.0205,48.032,222.9905,97.184,502.844,,,,,,,
29,13.635,293.52,122.7125,121.96,225.0405,10.368,135.868,,,,,,,
47.496,24.084,307.98,181.5125,8.74,82.348,30.384,139.759,,,,,,,
94.99,44.6965,96.96,196.5425,61.96,60.173,11.808,37.436,,,,,,,
48.94,55.1065,117.488,203.987,7.96,50.155,88.074,35.1585,,,,,,,
22.66,53.5215,11.952,133.595,275.24,88.475,2.78,33.2615,,,,,,,
9.24,43.9575,512.499,184.72475,253.764,149.731,147.184,62.4615,,,,,,,
118.16,49.75,277.5,229.85975,29.24,141.551,89.568,81.9015,,,,,,,
29.99,45.0125,1252.704,513.66375,35.168,148.353,71.96,77.873,,,,,,,
8.016,41.3515,110.97,538.41825,1362.9,420.268,15.552,81.066,,,,,,,
3.38,39.8865,7.824,412.2495,7.712,358.755,47.94,56.255,,,,,,,
4.71,11.524,170.072,385.3925,4.176,352.489,37.68,43.283,,,,,,,
94.428,27.6335,19.44,77.0765,38.88,353.417,279.944,95.279,,,,,,,
3.52,26.5095,7.38,51.179,93.456,36.056,478.08,210.911,,,,,,,
79.968,45.6565,6.048,50.735,344.94,120.363,73.008,217.178,,,,,,,
87.96,66.469,98.352,32.805,14.76,123.009,1577.94,602.243,,,,,,,
344.91,129.0895,335.744,111.881,12.76,116.479,7.857,534.22125,,,,,,,
186.304,174.7855,8.96,112.276,58.48,107.735,29.24,422.01125,,,,,,,
64.96,171.0335,67.15,127.5515,8.32,23.58,15.552,407.64725,,,,,,,
14.62,152.6985,549.98,240.4585,9.98,22.385,4.896,14.38625,,,,,,,
22.55,72.1085,11.82,159.4775,35.445,28.05625,13.48,15.792,,,,,,,
583.8,171.4825,4643.8,1318.1875,269.97,80.92875,25.16,14.772,,,,,,,
211.168,208.0345,577.764,1445.841,45.12,90.12875,126.56,42.524,,,,,,,
1799.97,654.372,191.5155,1356.224875,100.8,112.83375,19.76,46.24,,,,,,,
5.544,650.1205,2.624,1353.925875,47.968,115.9645,113.52,71.25,,,,,,,
18.9,508.8955,1369.764,535.416875,32.48,56.592,135.3,98.785,,,,,,,
26.72,462.7835,294.368,464.567875,17499.95,4420.2995,161.568,107.537,,,,,,,
33.488,21.163,6.336,418.273,735.98,4579.0945,81.568,122.989,,,,,,,
386.34,116.362,10.48,420.237,34.37,4575.695,80.96,114.849,,,,,,,
70.95,129.3745,2.469,78.41325,33.96,4576.065,455.712,194.952,,,,,,,
65.568,139.0865,3.264,5.63725,197.97,250.57,25.98,161.055,,,,,,,
111.79,158.662,70.97,21.79575,146.04,103.085,16.9,144.888,,,,,,,
67.15,78.8645,36.784,28.37175,27.88,101.4625,39.96,134.638,,,,,,,
123.92,92.107,11.212,30.5575,20.7,98.1475,765.625,212.11625,,,,,,,
136.53,109.8475,4.712,30.9195,11.34,51.49,258.528,270.25325,,,,,,,
11.12,84.68,180.98,58.422,67.9,31.955,9.096,268.30225,,,,,,,
101.994,93.391,60.416,64.33,1059.12,289.765,116.832,287.52025,,,,,,,
18.264,66.977,13.092,64.8,32.04,292.6,85.2,117.414,,,,,,,
8.64,35.0045,3.424,64.478,55.992,303.763,42.616,63.436,,,,,,,
8.56,34.3645,43.056,29.997,76.864,306.004,319.984,141.158,,,,,,,
213.48,62.236,600.53,165.0255,1565.88,432.694,45.92,123.43,,,,,,,
67.88,74.64,59.904,176.7285,106.05,451.1965,21.184,107.426,,,,,,,
763.28,263.3,637.44,335.2325,12.672,440.3665,20.736,101.956,,,,,,,
6.16,262.7,51.756,337.4075,91.96,444.1405,213.43,75.3175,,,,,,,
24.672,215.498,10.332,189.858,254.97,116.413,61.68,79.2575,,,,,,,
22.72,204.208,4.928,176.114,31.984,97.8965,158.376,113.5555,,,,,,,
164.88,54.608,11.784,19.7,2887.056,816.4925,65.12,124.6515,,,,,,,
10.95,55.8055,180.96,52.001,12.96,796.7425,141.372,106.637,,,,,,,
13.97,53.13,45.04,60.678,47.52,744.88,3.036,91.976,,,,,,,
8.544,49.586,31.4,67.296,11.952,739.872,4.503,53.50775,,,,,,,
8.56,10.506,9.48,66.72,25.06,24.373,4.672,38.39575,,,,,,,
39.128,17.5505,209.5,73.855,1652.94,434.368,95.88,27.02275,,,,,,,
139.93,49.0405,24.3,68.67,1001.584,672.884,17.024,30.51975,,,,,,,
5.76,48.3445,6.48,62.44,28.8,677.096,258.696,94.068,,,,,,,
8.952,48.4425,87.36,81.91,18.9,675.556,1931.958,575.8895,,,,,,,
579.95,183.648,56.16,43.575,93.68,285.741,628.81,709.122,,,,,,,
29.12,155.9455,64.784,53.696,21.93,40.8275,56.45,718.9785,,,,,,,
8.226,156.562,15.552,55.964,862.344,249.2135,8.832,656.5125,,,,,,,
102.24,179.884,223.888,90.096,19.98,249.4835,177.536,217.907,,,,,,,
15.24,38.7065,16.24,80.116,84.272,247.1315,258.48,125.3245,,,,,,,
119.96,61.4165,77.55,83.3075,479.72,361.579,14.136,114.746,,,,,,,
445.802,170.8105,10.744,82.1055,523.92,276.973,17.48,116.908,,,,,,,
25.71,151.678,232.4,84.2335,36.4,281.078,6.368,74.116,,,,,,,
1793.98,596.363,164.646,121.335,51.75,272.9475,6.56,11.136,,,,,,,
44.46,577.488,22.68,107.6175,10.2,155.5675,243.92,68.582,,,,,,,
241.568,526.4295,110.528,132.5635,22.32,30.1675,47.52,76.092,,,,,,,
66.03,536.5095,10.944,77.1995,24.1,27.0925,99.87,99.4675,,,,,,,
3.36,88.8545,45.584,47.434,75.98,33.15,9.856,100.2915,,,,,,,
27.936,84.7235,25.488,48.136,6.46,32.215,25.92,45.7915,,,,,,,
28.784,31.5275,7.5,22.379,60.12,41.665,66.112,50.4395,,,,,,,
322.192,95.568,46.688,31.315,24.85,41.8525,159.96,65.462,,,,,,,
2.946,95.4645,17.94,24.404,59.98,37.8525,31.104,70.774,,,,,,,
19.136,93.2645,370.14,110.567,24.1,42.2625,11.176,67.088,,,,,,,
828.84,293.2785,9.952,111.18,8.78,29.4275,17.712,54.988,,,,,,,
119.8,242.6805,1035.8,358.458,376.74,117.4,4.86,16.213,,,,,,,
32.4,250.044,60.736,369.157,29.52,109.785,6.258,10.0015,,,,,,,
36.4,254.36,479.976,396.616,11.96,106.75,147.168,43.9995,,,,,,,
5.95,48.6375,6.08,395.648,26.4,111.155,362.352,130.1595,,,,,,,
315.2,97.4875,15.984,140.694,12.96,20.21,7.184,130.7405,,,,,,,
15.18,93.1825,184.752,171.698,25.83,19.2875,16.2,133.226,,,,,,,
18.336,88.6665,175.23,95.5115,33.9,24.7725,33.99,104.9315,,,,,,,
180.96,132.419,125.99,125.489,28.14,25.2075,296.85,88.556,,,,,,,
408.744,155.805,23,127.243,36,30.9675,112.8,114.96,,,,,,,
138.56,186.65,17.52,85.435,92.94,47.745,13.71,114.3375,,,,,,,
65.52,198.446,35.76,50.5675,245.646,100.6815,24.9,112.065,,,,,,,
3.928,154.188,9.82,21.525,55.008,107.3985,286.29,109.425,,,,,,,
1202.94,352.737,18.312,20.353,35.232,107.2065,24.18,87.27,,,,,,,
13.36,321.437,25.92,22.453,9.248,86.2835,762.594,274.491,,,,,,,
103.92,331.037,8.016,15.517,15.552,28.76,18.76,272.956,,,,,,,
47.992,342.053,33.568,21.454,209.6,67.408,14.88,205.1035,,,,,,,
35.016,50.072,422.625,122.53225,23.32,64.43,85.056,220.3225,,,,,,,
39.96,56.722,39,125.80225,30.98,69.863,2.78,30.369,,,,,,,
1432,388.742,12.6,126.94825,119.96,95.965,37.056,34.943,,,,,,,
41.04,387.004,24.64,124.71625,363.92,134.545,259.896,96.197,,,,,,,
1013.832,631.708,6.264,20.626,35.808,137.667,34.504,83.559,,,,,,,
56.568,635.86,14.432,14.484,122.688,160.594,184.66,129.029,,,,,,,
1403.92,628.84,447.944,123.32,892.136,353.638,12.96,123.005,,,,,,,
6.72,620.26,150.408,154.762,50.22,275.213,22.18,63.576,,,,,,,
946.764,603.493,24.56,159.336,83.42,287.116,2054.272,568.518,,,,,,,
17.496,593.725,51.968,168.72,5.872,257.912,10.528,524.985,,,,,,,
29.46,250.11,121.104,87.01,27.792,41.826,20.544,526.881,,,,,,,
162.89,289.1525,111.96,77.398,38.88,38.991,32.36,529.426,,,,,,,
2177.584,596.8575,15.696,75.182,1.964,18.627,406.6,117.508,,,,,,,
8.624,594.6395,70.26,79.755,82.656,37.823,177.568,159.268,,,,,,,
14.94,591.0095,90,71.979,9.248,33.187,19.44,158.992,,,,,,,
9.64,552.697,6.096,45.513,4.448,24.579,71.28,168.722,,,,,,,
1819.86,463.266,481.176,161.883,5.184,25.384,1471.96,435.062,,,,,,,
51.9,474.085,7.24,146.128,175.92,48.7,79.96,410.66,,,,,,,
64.96,486.59,31.504,131.504,4.752,47.576,10.272,408.368,,,,,,,
2244.48,1045.3,5.04,131.24,13.344,49.8,512.19,518.5955,,,,,,,
255.85,654.2975,39.879,20.91575,54.9,62.229,1.556,150.9945,,,,,,,
455.1,755.0975,4.712,20.28375,22.911,23.97675,143.952,166.9925,,,,,,,
48.91,751.085,97.424,36.76375,309.456,100.15275,19.44,169.2845,,,,,,,
9.84,192.425,21.968,40.99575,19.456,101.68075,67.9,58.212,,,,,,,
34.5,137.0875,619.152,185.814,472.518,206.08525,195.68,106.743,,,,,,,
6.56,24.9525,127.904,216.612,1012.68,453.5275,14.2,74.305,,,,,,,
14.88,16.445,17.12,196.536,17.22,380.4685,8.36,71.535,,,,,,,
263.96,79.975,3.552,191.932,146.688,412.2765,39.9,64.535,,,,,,,
25.44,77.71,359.499,127.01875,276.784,363.343,90.86,38.33,,,,,,,
2.992,76.818,4.728,96.22475,25.32,116.503,94.85,58.4925,,,,,,,
20.064,78.114,53.352,105.28275,19.648,117.11,45.36,67.7425,,,,,,,
146.73,48.8065,131.104,137.17075,25.98,86.933,45.78,69.2125,,,,,,,
18.75,47.134,22.512,52.924,3.28,18.557,166.44,88.1075,,,,,,,
117.576,75.78,72.744,69.928,459.88,127.197,15.92,68.375,,,,,,,
109.92,98.244,52.59,69.7375,7.76,124.225,19.05,61.7975,,,,,,,
68.48,78.6815,10.74,39.6465,71.96,135.72,70.95,68.09,,,,,,,
1676.88,493.214,11.032,36.7765,54.9,148.625,56.7,40.655,,,,,,,
45.528,475.202,53.04,31.8505,9.28,35.975,3.882,37.6455,,,,,,,
662.88,613.442,17.12,22.983,1685.88,455.505,12.585,36.02925,,,,,,,
424.272,702.39,59.94,35.283,5.728,438.947,113.372,46.63475,,,,,,,
1.344,283.506,3050.376,795.119,17.94,429.707,18.312,37.03775,,,,,,,
83.92,293.104,133.98,815.354,13.89,430.8595,127.936,68.05125,,,,,,,
629.95,284.8715,5.344,812.41,16.45,13.502,241.17,125.1975,,,,,,,
190.848,226.5155,1.696,797.849,19.92,17.05,942.784,332.5505,,,,,,,
51.968,239.1715,24.588,41.402,35.168,21.357,74.352,346.5605,,,,,,,
75.18,236.9865,7.98,9.902,123.088,48.6565,1079.85,584.539,,,,,,,
30.98,87.244,288,80.566,92.94,67.779,70.98,541.9915,,,,,,,
1349.91,377.0095,26.88,86.862,52.56,75.939,29.95,313.783,,,,,,,
242.352,424.6055,10.896,83.439,87.92,89.127,589.41,442.5475,,,,,,,
574.91,549.538,29.304,88.77,5.98,59.85,8.56,174.725,,,,,,,
8.448,543.905,55.328,30.602,69.52,53.995,11.56,159.87,,,,,,,
10.368,209.0195,1227.9984,330.8816,89.97,63.3475,895.944,376.3685,,,,,,,
11.952,151.4195,46.62,339.8126,40,51.3675,31.872,236.984,,,,,,,
16.784,11.888,266.352,399.0746,203.976,100.8665,35.56,243.734,,,,,,,
8.88,11.996,307.98,462.2376,674.352,252.0745,323.976,321.838,,,,,,,
4.836,10.613,44.1,166.263,5.388,230.929,39.99,107.8495,,,,,,,
395,106.375,13.12,157.888,30.976,228.673,16.28,103.9515,,,,,,,
192.186,150.2255,16.56,95.44,1350.12,515.209,782.94,290.7965,,,,,,,
1325.76,479.4455,38.88,28.165,15.92,350.601,242.48,270.4225,,,,,,,
572.16,621.2765,335.52,101.02,19.54,354.139,2357.488,849.797,,,,,,,
22.24,528.0865,6.912,99.468,116.76,375.585,369.544,938.113,,,,,,,
14.62,483.695,10.56,97.968,331.023,120.81075,184.752,788.566,,,,,,,
48.36,164.345,39.96,98.238,756.8,306.03075,163.96,768.936,,,,,,,
8.608,23.457,1217.568,318.75,2.912,301.87375,218.352,234.152,,,,,,,
144.6,54.047,74.24,335.582,20.736,277.86775,529.9,274.241,,,,,,,
15.992,54.39,159.84,372.902,9.568,197.504,99.3,252.878,,,,,,,
34.44,50.91,2.892,363.635,30.18,15.849,108.96,239.128,,,,,,,
321.552,129.146,9.392,61.591,51.648,28.033,2.688,185.212,,,,,,,
19.456,97.86,55.6,56.931,11.232,25.657,47.4,64.587,,,,,,,
17.28,98.182,617.976,171.465,110.376,50.859,512.96,168.002,,,,,,,
13.16,92.862,31.05,178.5045,151.62,81.219,395.94,239.747,,,,,,,
3.828,13.431,8.92,178.3865,30.8,76.007,81.96,259.565,,,,,,,
304.99,84.8145,209.6,216.8865,113.6,101.599,31.744,255.651,,,,,,,
238,139.9945,111.04,90.1525,12.96,77.245,12.42,130.516,,,,,,,
26.7,143.3795,38.88,92.11,69.456,56.704,38.62,41.186,,,,,,,
40.2,152.4725,36.27,98.9475,341.991,134.50175,59.98,35.691,,,,,,,
13.89,79.6975,192.72,94.7275,43.96,117.09175,295.056,101.519,,,,,,,
689.82,192.6525,239.97,126.96,39.76,123.79175,300.904,173.64,,,,,,,
9.264,188.2935,2676.672,786.408,9.216,108.73175,8.82,166.19,,,,,,,
91.056,201.0075,494.97,901.083,68.52,40.364,5.98,152.69,,,,,,,
54.208,211.087,25.06,859.168,364.74,120.559,17.568,83.318,,,,,,,
323.976,119.626,182.72,844.8555,47.4,122.469,55.992,22.09,,,,,,,
15.552,121.198,99.2,200.4875,49.76,132.605,20.736,25.069,,,,,,,
32.592,106.582,609.98,229.24,5.56,116.865,71.976,41.568,,,,,,,
99.98,118.025,211.372,275.818,629.1,182.955,22.512,42.804,,,,,,,
75.88,56.001,239.976,290.132,14.7,174.78,3.444,29.667,,,,,,,
53.316,65.442,204.85,316.5445,45.36,173.68,538.194,159.0315,,,,,,,
64.784,73.49,135.984,198.0455,125.99,203.7875,47.984,153.0335,,,,,,,
12.645,51.65625,16.4,149.3025,89.568,68.9045,20.544,152.5415,,,,,,,
4.032,33.69425,92.96,112.5485,315.776,144.1735,17.9,156.1555,,,,,,,
17.472,24.73325,1.72,61.766,273.666,201.25,18,26.107,,,,,,,
104.58,34.68225,77.952,47.258,17.48,174.1225,12.96,17.351,,,,,,,
34.2,40.071,95.97,67.1505,20.608,156.8825,723.92,193.195,,,,,,,
22.98,44.808,105.584,70.3065,4.095,78.96225,106.32,215.3,,,,,,,
319.968,120.432,9.344,72.2125,35.984,19.54175,10.776,213.494,,,,,,,
2033.584,602.683,9.68,55.1445,389.97,112.66425,11.784,213.2,,,,,,,
16.704,598.309,4899.93,1256.1345,185.528,153.89425,164.88,73.44,,,,,,,
247.8,654.514,239.94,1289.7235,6.9,154.5955,1292.94,370.095,,,,,,,
32.896,582.746,23.84,1293.3475,57.69,160.022,25.584,373.797,,,,,,,
14.67,78.0175,100.8,1316.1275,305.01,138.782,261.74,436.286,,,,,,,
10.56,76.4815,166.92,132.875,50.784,105.096,14.4,398.666,,,,,,,
229.94,72.0165,117.882,102.3605,26.01,109.8735,9.912,77.909,,,,,,,
447.944,175.7785,2.992,97.1485,59.99,110.4485,318.43,151.1205,,,,,,,
79.45,191.9735,108.768,99.1405,72,52.196,5.8,87.1355,,,,,,,
30.36,196.9235,25.92,63.8905,113.888,67.972,1415.76,437.4755,,,,,,,
292.272,212.5065,22.58,40.065,158.13,101.002,480,554.9975,,,,,,,
23.99,106.518,61.44,54.677,286.4,157.6045,34.05,483.9025,,,,,,,
20.65,91.818,10.86,30.2,142.182,175.15,89.97,504.945,,,,,,,
204.9,135.453,21.98,29.215,22.752,152.366,8.82,153.21,,,,,,,
600.558,212.5245,2621.322,678.9005,16.52,116.9635,10.86,35.925,,,,,,,
300.416,281.631,74.76,682.2305,1.408,45.7155,143.7,63.3375,,,,,,,
221.16,331.7585,364.776,770.7095,169.568,52.562,22.72,46.525,,,,,,,
281.97,351.026,89.696,787.6385,19.44,51.734,8.928,46.552,,,,,,,
230.352,258.4745,50.12,144.838,194.352,96.192,47.584,55.733,,,,,,,
3.984,184.3665,24.56,132.288,36.624,104.996,19.44,24.668,,,,,,,
13.04,132.3365,7.218,42.8985,340.182,147.6495,9.82,21.443,,,,,,,
218.352,116.432,27.2,27.2745,12.672,145.9575,15.96,23.201,,,,,,,
18.75,63.5315,146.73,51.427,6.888,99.0915,10.08,13.825,,,,,,,
65.78,78.9805,29.9,52.762,32.544,98.0715,101.34,34.3,,,,,,,
64.02,91.7255,246.168,112.4995,347.802,99.9765,95.68,55.765,,,,,,,
491.55,160.025,15.552,109.5875,40.74,106.9935,50.96,64.515,,,,,,,
3.48,156.2075,482.94,193.64,14.4,108.8715,113.94,90.48,,,,,,,
13.194,143.061,299.98,261.16,149.95,138.223,25.92,71.625,,,,,,,
1080.096,397.08,403.68,300.538,16.9,55.4975,20.32,52.785,,,,,,,
71.976,292.1865,41.9,307.125,17.61,49.715,411.98,143.04,,,,,,,
65.44,307.6765,28.91,193.6175,378,140.615,34.48,123.175,,,,,,,
296.712,378.556,23.64,124.5325,17.64,107.5375,244.55,177.8325,,,,,,,
10.048,111.044,84.784,44.8085,373.08,196.5825,114.848,201.4645,,,,,,,
807.75,294.9875,64.96,50.5735,1336.44,526.29,95.616,122.3735,,,,,,,
32.952,286.8655,32.06,51.361,29.97,439.2825,191.976,161.7475,,,,,,,
13.36,216.0275,177.648,89.863,313.176,513.1665,23.832,106.568,,,,,,,
29.808,220.9675,287.91,140.6445,866.646,636.558,409.216,180.16,,,,,,,
5.88,20.5,22.368,129.9965,43.13,313.2305,72.588,174.403,,,,,,,
230.28,69.832,32.368,130.0735,30.87,313.4555,32.4,134.509,,,,,,,
767.214,258.2955,207.984,137.6575,167.84,277.1215,149.95,166.0385,,,,,,,
62.85,266.556,8.28,67.75,386.68,157.13,23.32,69.5645,,,,,,,
81.96,285.576,555.96,201.148,379.96,241.3375,16.74,55.6025,,,,,,,
238.62,287.661,2.808,193.758,539.91,368.5975,35.4,56.3525,,,,,,,
139.8,130.8075,14.576,145.406,41.24,336.9475,12.624,22.021,,,,,,,
276.28,184.165,23.2,149.136,51.897,253.25175,89.584,38.587,,,,,,,
182.352,209.263,16.464,14.262,552.56,296.40175,471.92,152.382,,,,,,,
129.888,182.08,2.376,14.154,23.16,167.21425,18.18,148.077,,,,,,,
498,271.63,143.128,46.292,126.08,188.42425,4.842,146.1315,,,,,,,
14.32,206.14,3.488,41.364,449.1,287.725,272.646,191.897,,,,,,,
48.944,172.788,21.728,42.68,85.246,170.8965,212.8,127.117,,,,,,,
24.9,146.541,663.072,207.854,32.712,173.2845,38.52,132.202,,,,,,,
56.064,36.057,99.588,196.969,9.248,144.0765,72.64,149.1515,,,,,,,
70.56,50.117,49.568,208.489,1036.624,290.9575,45.4,92.34,,,,,,,
4.832,39.089,29.372,210.4,14.88,273.366,13.76,42.58,,,,,,,
18.24,37.424,344.704,130.808,34.24,273.748,80.991,53.19775,,,,,,,
25.92,29.888,19.44,110.771,261.74,336.871,11.784,37.98375,,,,,,,
120.768,42.44,44.688,109.551,87.84,99.675,4.36,27.72375,,,,,,,
505.176,167.526,301.47,177.5755,1499.95,470.9425,2888.127,746.3155,,,,,,,
174.0585,206.480625,389.97,188.892,13.568,465.7745,1299.66,1050.98275,,,,,,,
25.3,206.325625,269.91,251.5095,12.78,403.5345,2254.41,1611.63925,,,,,,,
95.94,200.118625,102.582,265.983,23.36,387.4145,104.85,1636.76175,,,,,,,
38.976,83.568625,20.04,195.6255,8.952,14.665,59.97,929.7225,,,,,,,
119.8,70.004,18.176,102.677,8.856,13.487,20.16,609.8475,,,,,,,
8.736,65.863,41.424,45.5555,85.246,31.6035,80.48,66.365,,,,,,,
3.984,42.874,244.768,81.102,266.352,92.3515,1.908,40.6295,,,,,,,
15.936,37.114,74.352,94.68,483.136,210.8975,71.98,43.632,,,,,,,
523.764,138.105,4.312,91.214,70.88,226.4035,79.98,58.587,,,,,,,
132.696,169.095,56.686,95.0295,21.204,210.393,12.294,41.5405,,,,,,,
39.68,178.019,97.968,58.3295,170.786,186.5015,15.51,44.941,,,,,,,
43.68,184.955,7.872,41.7095,198.744,115.4035,55.86,40.911,,,,,,,
1573.488,447.386,15.552,44.5195,435.168,206.4755,219.84,75.876,,,,,,,
3.132,414.995,1.476,30.717,48.58,213.3195,98.16,97.3425,,,,,,,
22.428,410.682,8.4,8.325,563.94,311.608,33.04,101.725,,,,,,,
92.52,422.892,418.32,110.937,58.248,276.484,86.97,109.5025,,,,,,,
47.984,41.516,123.858,138.0135,71.246,185.5035,5.607,55.94425,,,,,,,
11.16,43.523,45.28,148.9645,7.872,175.3265,4663.736,1197.33825,,,,,,,
27.968,44.908,15.56,150.7545,887.271,256.15925,79.984,1209.07425,,,,,,,
47.53,33.6605,19.44,51.0345,12.96,244.83725,241.96,1247.82175,,,,,,,
290.666,94.331,3.64,20.98,25.176,233.31975,27.72,1253.35,,,,,,,
113.97,120.0335,18.54,14.295,5.584,232.74775,13.392,90.764,,,,,,,
62.016,128.5455,41.568,20.797,1297.368,335.272,11.228,73.575,,,,,,,
63.2,132.463,317.058,95.2015,18.54,336.667,691.96,186.075,,,,,,,
341.96,145.2865,8.04,96.3015,679.96,500.363,34.95,187.8825,,,,,,,
1687.8,538.744,50,104.1665,703.71,674.8945,27.18,191.3295,,,,,,,
115.36,552.08,228.92,151.0045,17.904,355.0285,391.98,286.5175,,,,,,,
5.742,537.7155,582.336,217.324,11.976,353.3875,67.4,130.3775,,,,,,,
1367.84,794.1855,31.12,223.094,67.96,200.3875,40.176,131.684,,,,,,,
998.82,621.9405,2803.92,911.574,4.544,25.596,12.96,128.129,,,,,,,
51.15,605.888,249.584,916.74,1352.032,359.128,17.94,34.619,,,,,,,
3.424,605.3085,17.94,775.641,30.4,363.734,21.96,23.259,,,,,,,
34.77,272.041,10.11,770.3885,5399.91,1696.7215,1071,280.965,,,,,,,
46.35,33.9235,1099.96,344.3985,119.1,1725.3605,12.07,280.7425,,,,,,,
223.92,77.116,103.481,307.87275,1568.61,1779.505,119.96,306.2475,,,,,,,
7.3,78.085,5.904,304.86375,17.3,1776.23,31.44,308.6175,,,,,,,
605.88,220.8625,30.08,309.85625,160,466.2525,6.88,42.5875,,,,,,,
,,36.288,43.93825,167.888,478.4495,29.328,46.902,,,,,,,
,,10.272,20.636,11.56,89.187,291.96,89.902,,,,,,,
,,252.8,82.36,209.97,137.3545,14.352,85.63,,,,,,,
,,2.946,75.5765,447.84,209.3145,180.588,129.057,,,,,,,
,,95.84,90.4645,479.97,287.335,47.984,133.721,,,,,,,
,,12.39,90.994,8.64,286.605,25.824,67.187,,,,,,,
,,186.15,74.3315,286.256,305.6765,160.96,103.839,,,,,,,
,,81.792,94.043,24.224,199.7725,251.64,121.602,,,,,,,
,,47.19,81.8805,331.536,162.664,73.176,127.9,,,,,,,
,,36.784,87.979,17.856,164.968,20.736,126.628,,,,,,,
,,5.904,42.9175,431.976,201.398,39.984,96.384,,,,,,,
,,173.488,65.8415,15.232,199.15,199.95,83.4615,,,,,,,
,,51.56,66.934,19.44,121.126,12.96,68.4075,,,,,,,
,,3.564,58.629,7.96,118.652,211.04,115.9835,,,,,,,
,,319.984,137.149,566.97,152.4005,594.816,254.6915,,,,,,,
,,572.8,236.977,9.84,151.0525,72.96,222.944,,,,,,,
,,32.04,232.097,15.552,150.0805,9.248,222.016,,,,,,,
,,26.982,237.9515,1039.728,408.0225,17.88,173.726,,,,,,,
,,6.912,159.6835,45.96,277.77,235.944,84.008,,,,,,,
,,435.504,125.3595,456.588,389.457,103.056,91.532,,,,,,,
,,191.968,165.3415,4499.985,1510.56525,72,107.22,,,,,,,
,,35.52,167.476,59.976,1265.62725,655.9,266.725,,,,,,,
,,6.23,167.3055,6.12,1255.66725,603.92,358.719,,,,,,,
,,56.704,72.6055,203.92,1192.50025,1169.694,625.3785,,,,,,,
,,369.1992,116.9133,29.56,74.894,40.29,617.451,,,,,,,
,,13.848,111.4953,45.248,71.212,38.71,463.1535,,,,,,,
,,577.584,254.3338,876.3,288.757,391.98,410.1685,,,,,,,
,,151.96,278.1478,185.376,284.121,437.85,227.2075,,,,,,,
,,71.12,203.628,2.89,277.4535,859.2,431.935,,,,,,,
,,3.008,200.918,7.896,268.1155,506.28,548.8275,,,,,,,
,,184.66,102.687,22.608,54.6925,383.96,546.8225,,,,,,,
,,11.76,67.637,30.528,15.9805,15.57,441.2525,,,,,,,
,,6.732,51.54,1.8,15.708,199.8,276.4025,,,,,,,
,,33.568,59.18,30.828,21.441,15.51,153.71,,,,,,,
,,15.84,16.975,47.616,27.693,89.9,80.195,,,,,,,
,,24.424,20.141,108.784,47.257,14.28,79.8725,,,,,,,
,,17.12,22.738,4.77,47.9995,12.72,33.1025,,,,,,,
,,31.56,22.236,7.98,42.2875,15.75,33.1625,,,,,,,
,,105.686,44.6975,550.431,167.99125,520.464,140.8035,,,,,,,
,,399.54,138.4765,10.56,143.43525,11.424,140.0895,,,,,,,
,,104.93,160.429,113.22,170.54775,31.08,144.6795,,,,,,,
,,60.84,167.749,35.88,177.52275,7.3,142.567,,,,,,,
,,35.208,150.1295,4535.976,1173.909,20.7,17.626,,,,,,,
,,197.72,99.6745,111.672,1199.187,488.646,136.9315,,,,,,,
,,4297.644,1147.853,19.136,1175.666,5.56,130.5515,,,,,,,
,,12.96,1135.883,45.96,1178.186,47.12,140.5065,,,,,,,
,,64.68,1143.251,16.192,48.24,8.26,137.3965,,,,,,,
,,323.1,1174.596,18.936,25.056,269.97,82.7275,,,,,,,
,,668.16,267.225,12.672,23.44,119.96,111.3275,,,,,,,
,,613.9992,417.4848,5.04,13.21,10.608,102.1995,,,,,,,
,,470.36,518.9048,13.38,12.507,39.9,110.1095,,,,,,,
,,12.224,441.1858,6.16,9.313,177.55,87.0045,,,,,,,
,,269.98,341.6408,915.136,234.929,8.595,59.16325,,,,,,,
,,4404.9,1289.366,8.56,235.809,190.896,104.23525,,,,,,,
