Sales 2016,Quantity 2016,Discount 2016,Profit 2016,Sales 2017,Quantity 2017,Discount 2017,Profit 2017,Sales 2018,Quantity 2018,Discount 2018,Profit 2018,Sales 2019,Quantity 2019,Discount 2019,Profit 2019,,,,,,,
981.372,2,0.3,-140.196,191.968,7,0.2,16.7972,18.56,4,0.2,6.496,899.43,5,0.3,-12.849,,,,,,,
56.52,3,0,15.8256,11.56,2,0,5.6644,449.15,5,0,8.983,46.2,5,0.2,5.775,,,,,,,
43.02,3,0,15.4872,11.8,4,0,5.664,31.248,7,0.2,10.9368,47.952,3,0.2,16.1838,,,,,,,
286.344,3,0.2,-64.4274,842.352,3,0.2,42.1176,61.44,3,0,16.5888,7.992,1,0.2,0.6993,,,,,,,
25.984,1,0.2,-5.1968,9.568,2,0.2,2.99,55.36,4,0.2,18.684,76.864,2,0.2,26.9024,,,,,,,
40.97,1,0,10.6522,82.368,2,0.2,-19.5624,207.48,1,0,62.244,3.76,2,0,1.0904,,,,,,,
27.36,3,0.7,-21.888,364.704,6,0.2,-36.4704,191.82,3,0,74.8098,14.7,5,0,6.615,,,,,,,
82.782,3,0.4,-15.1767,40.256,4,0.2,11.0704,243.88,5,0.2,27.4365,37.2,5,0,9.3,,,,,,,
104.85,1,0,50.328,10.368,2,0.2,3.6288,727.296,8,0.2,-172.7328,89.97,3,0,18.8937,,,,,,,
8.704,2,0.2,3.1552,47.984,2,0.2,-1.1996,22.608,3,0.6,-10.1736,261.96,2,0,23.5764,,,,,,,
21.12,4,0,9.504,270.34,14,0,75.6952,666.4,7,0.2,-33.32,74,5,0,37,,,,,,,
767.952,6,0.2,287.982,98.112,7,0.2,18.396,403.168,4,0.2,25.198,58.17,5,0.7,-46.536,,,,,,,
14.352,3,0.2,4.6644,563.808,4,0.2,21.1428,195.136,4,0.2,-12.196,5.04,2,0.2,1.764,,,,,,,
191.976,3,0.2,19.1976,10.428,4,0.7,-6.952,16.72,5,0.2,3.344,24.784,1,0.2,7.745,,,,,,,
274.77,9,0,126.3942,547.136,4,0.2,-68.392,517.9,2,0,134.654,29.592,1,0.2,2.5893,,,,,,,
22.96,2,0,10.7912,14.85,5,0.4,-3.2175,5.28,2,0,2.4288,4.752,2,0.7,-3.168,,,,,,,
4.224,3,0.2,1.4784,41.988,2,0.4,-9.7972,119.976,3,0.2,22.4955,15.552,3,0.2,5.6376,,,,,,,
375.34,1,0,18.767,7.584,1,0.2,2.37,114.46,2,0,28.615,39.96,2,0,17.1828,,,,,,,
55.44,11,0.2,18.018,352.45,5,0.5,-211.47,447.86,7,0,219.4514,42.624,2,0.2,4.2624,,,,,,,
20.928,4,0.2,6.8016,61.68,4,0,16.6536,479.95,5,0,129.5865,220.96,1,0.2,24.858,,,,,,,
1801.632,6,0.2,-337.806,63.96,4,0,30.7008,166.44,3,0,79.8912,56.704,2,0.2,19.1376,,,,,,,
12.35,1,0,5.434,28.752,3,0.2,9.3444,12.957,7,0.7,-9.5018,11.12,2,0.2,3.475,,,,,,,
646.2,5,0.2,-8.0775,27.216,3,0.2,9.8658,15.712,4,0.2,5.6956,221.024,2,0.2,-55.256,,,,,,,
20.016,9,0.2,1.7514,197.372,2,0.3,-25.3764,21.93,3,0,10.0878,36.048,3,0.2,-0.9012,,,,,,,
3.104,1,0.2,0.3492,38.28,6,0,17.6088,242.94,3,0,4.8588,14.56,2,0,6.2608,,,,,,,
7.52,5,0.2,1.41,149.95,5,0,44.985,7.64,1,0,3.7436,3.048,1,0.2,1.0287,,,,,,,
10.272,3,0.2,0.8988,5.728,8,0.8,-9.1648,51.84,8,0,25.4016,6.874,7,0.8,-10.6547,,,,,,,
47.808,12,0.2,15.5376,42.24,10,0.2,13.2,265.17,1,0,47.7306,1.996,1,0.8,-3.2934,,,,,,,
978.84,9,0.2,110.1195,79.36,4,0,20.6336,837.6,3,0.2,62.82,8.928,2,0.2,0.6696,,,,,,,
158.928,7,0.2,41.7186,63.552,3,0.2,14.2992,135.9,5,0,63.873,17.24,2,0,4.4824,,,,,,,
32.4,5,0,15.552,41.376,3,0.2,4.6548,34.68,6,0,16.9932,302.94,3,0,75.735,,,,,,,
404.9,5,0,16.196,172.704,6,0.2,10.794,532.704,6,0.2,-39.9528,34.75,5,0,15.6375,,,,,,,
9449.95,5,0,4630.4755,512.94,3,0,97.4586,43.1,5,0,11.206,113.94,6,0,54.6912,,,,,,,
12.94,2,0,6.47,860.93,7,0,189.4046,15.88,4,0,0.1588,55.98,2,0,15.6744,,,,,,,
35.91,3,0,9.6957,769.95,5,0,223.2855,347.802,7,0.3,-24.843,344.704,2,0.2,38.7792,,,,,,,
67.344,6,0.2,7.5762,14.98,1,0,4.494,32.4,5,0,15.552,706.86,7,0,197.9208,,,,,,,
2624.985,3,0.5,-944.9946,373.08,6,0,82.0776,67.64,5,0.2,5.9185,114.95,5,0,2.299,,,,,,,
14.48,5,0.8,-23.892,231.92,5,0.2,5.798,119.976,3,0.2,-17.9964,43.19,7,0,20.7312,,,,,,,
45,9,0,21.6,1.78,1,0,0.4984,67,5,0,32.16,22.608,3,0.6,-10.1736,,,,,,,
209.97,3,0,90.2871,25.92,4,0,12.4416,390.272,8,0.2,-24.392,1.892,1,0.6,-0.9933,,,,,,,
57.42,9,0,26.4132,101.94,6,0,21.4074,62.192,13,0.2,19.435,97.16,2,0,28.1764,,,,,,,
15.696,3,0.2,5.1012,6.848,2,0.2,0.5992,3.168,2,0.8,-4.752,281.34,6,0,109.7226,,,,,,,
31.92,4,0,8.2992,17.12,4,0,4.9648,528.43,5,0.3,0,307.98,2,0,89.3142,,,,,,,
85.44,3,0,31.6128,542.94,3,0,152.0232,13.392,3,0.2,1.5066,299.97,3,0,113.9886,,,,,,,
629.95,5,0,163.787,8.64,3,0,4.2336,23.34,3,0,0.2334,67.8,4,0,4.068,,,,,,,
122.97,3,0,60.2553,193.8,5,0,94.962,349.95,5,0,118.983,377.97,3,0,98.2722,,,,,,,
49.25,5,0,18.715,21.4,5,0,9.63,377.928,9,0.2,141.723,1628.82,9,0,374.6286,,,,,,,
10.16,2,0,4.7752,97.88,2,0,48.94,1.504,1,0.2,0.1692,286.93,7,0,140.5957,,,,,,,
272.61,13,0,98.1396,251.91,9,0,47.8629,34.848,2,0.2,6.534,681.408,12,0.2,42.588,,,,,,,
34.08,2,0,15.6768,25.86,3,0,6.7236,3.984,1,0.2,1.3944,3.52,2,0,1.0208,,,,,,,
196.21,7,0,98.105,24.816,2,0.2,1.551,181.797,1,0.3,-15.5826,5.58,1,0,1.395,,,,,,,
806.336,8,0.2,50.396,204.85,5,0,57.358,44.94,3,0,12.5832,36.32,1,0,10.896,,,,,,,
31.104,6,0.2,10.8864,9.156,3,0.8,-13.734,45.576,3,0.2,15.9516,195.64,4,0,91.9508,,,,,,,
9.42,3,0,4.239,80.88,3,0,39.6312,318.43,5,0.3,-77.333,38.016,6,0.2,13.7808,,,,,,,
6.56,2,0,1.9024,599.9,10,0,191.968,122.92,7,0.2,46.095,95.992,1,0.2,9.5992,,,,,,,
24.56,2,0,11.5432,72.744,7,0.2,-15.4581,7.068,3,0.6,-2.8272,13.216,4,0.2,4.2952,,,,,,,
62.28,4,0,29.2716,572.16,3,0.2,35.76,56.45,5,0,14.677,314.352,3,0.2,-35.3646,,,,,,,
47.96,5,0.2,4.1965,25.032,3,0.2,7.8225,113.888,2,0.2,9.9652,27.888,7,0.2,10.1094,,,,,,,
11.352,3,0.2,4.1151,999.98,2,0,449.991,105.584,2,0.2,7.9188,133.12,5,0.2,49.92,,,,,,,
20.808,9,0.2,7.0227,821.94,6,0,213.7044,24.85,7,0,11.6795,26.16,4,0,12.8184,,,,,,,
43.92,4,0,11.8584,7.04,2,0,3.3088,107.984,1,0.2,9.4486,131.94,3,0,35.6238,,,,,,,
20.232,3,0.2,6.5754,5.04,4,0,0.2016,19.296,3,0.2,6.03,25.92,4,0,8.2944,,,,,,,
211.248,6,0.2,15.8436,116.28,3,0,56.9772,79.974,3,0.4,-29.3238,704.76,4,0,162.0948,,,,,,,
5.552,2,0.2,-1.041,47.976,3,0.2,4.7976,2.946,2,0.7,-2.0622,7.41,3,0,3.4827,,,,,,,
11.36,2,0,5.2256,3080,7,0,1416.8,3.136,2,0.8,-4.704,21.5,10,0,7.095,,,,,,,
2.952,1,0.2,0.9963,79.96,4,0,18.3908,10.08,4,0.2,3.528,518.272,8,0.2,-97.176,,,,,,,
3.69,1,0,1.7343,587.97,3,0,170.5113,11.68,2,0,3.504,6.98,1,0,3.3504,,,,,,,
1103.97,3,0,496.7865,13.96,2,0,0.2792,232.4,5,0.2,78.435,343.2,1,0.2,38.61,,,,,,,
14.04,3,0,6.7392,27.414,3,0.4,-14.1639,86.45,7,0,38.038,41.28,2,0,19.8144,,,,,,,
30.96,8,0.8,-52.632,73.98,2,0,19.9746,122.97,3,0,60.2553,8.288,2,0.2,3.0044,,,,,,,
383.96,5,0.2,38.396,160.98,1,0,20.9274,244.615,1,0.3,20.967,1123.128,9,0.2,70.1955,,,,,,,
666.344,7,0.2,66.6344,17.34,3,0,8.4966,59.97,3,0,28.7856,64.9,5,0,18.821,,,,,,,
195.136,4,0.2,-12.196,3.28,1,0,0.9512,81.54,9,0,36.693,520.05,5,0,72.807,,,,,,,
21.936,3,0.2,8.226,8.856,3,0.2,2.9889,11.68,4,0,5.256,17.97,3,0,5.2113,,,,,,,
19.44,3,0,9.3312,158.376,3,0.2,13.8579,29,5,0,13.92,181.986,2,0.3,-54.5958,,,,,,,
447.968,4,0.2,139.99,3.168,2,0.2,0.99,15.712,4,0.2,5.6956,1.592,2,0.8,-2.6268,,,,,,,
16.78,2,0,4.195,19.44,3,0,9.3312,89.97,3,0,18.8937,22.344,3,0.2,2.5137,,,,,,,
23.976,3,0.2,-5.6943,454.86,7,0,54.5832,3.208,2,0.8,-5.2932,68.46,7,0,25.3302,,,,,,,
33.29,1,0,7.9896,91.392,8,0.2,29.7024,26.176,2,0.2,-3.272,49.56,7,0,18.8328,,,,,,,
16.28,2,0,6.512,73.28,4,0,21.2512,9.552,3,0.6,-3.8208,9.84,3,0,2.8536,,,,,,,
62.94,3,0,30.2112,11.952,3,0.2,4.0338,1287.45,5,0,244.6155,2.78,1,0,0.7228,,,,,,,
270.72,3,0,78.5088,15.552,3,0.2,5.6376,111.672,9,0.2,6.9795,171.288,3,0.2,-6.4233,,,,,,,
91.36,5,0.2,29.692,322.59,3,0,64.518,65.79,9,0,30.2634,1.824,2,0.2,0.6156,,,,,,,
19.92,4,0,9.7608,47.984,2,0.2,0.5998,271.984,2,0.2,88.3948,18.32,5,0.8,-46.716,,,,,,,
89.712,6,0.2,30.2778,26.064,6,0.7,-19.9824,11.76,4,0,3.1752,48.816,3,0.2,-11.5938,,,,,,,
152.24,5,0.2,17.127,16.52,4,0,7.5992,77.52,2,0,37.9848,1.188,1,0.8,-1.9602,,,,,,,
152.91,3,0,42.8148,671.94,3,0,315.8118,48.64,2,0.2,15.808,29.84,2,0,13.428,,,,,,,
21.24,3,0,8.0712,19.44,3,0,9.3312,1.81,1,0,0.6516,663.92,5,0.2,207.475,,,,,,,
5.78,2,0,2.7166,31.104,6,0.2,10.8864,8.26,2,0,3.8822,120,8,0,13.2,,,,,,,
107.94,6,0,30.2232,54.816,3,0.2,17.8152,262.24,2,0,78.672,3.29,1,0,1.4805,,,,,,,
19.65,3,0,9.039,56.3,2,0,15.764,182.72,8,0,84.0512,18.84,3,0,6.0288,,,,,,,
617.97,3,0,160.6722,21.12,5,0.2,6.6,131.6,7,0,7.896,50.136,3,0.2,-11.2806,,,,,,,
59.7,3,0,26.865,696.42,2,0,160.1766,22.72,4,0.2,7.384,208.44,3,0,62.532,,,,,,,
575.92,2,0.2,71.99,304.776,3,0.2,22.8582,558.4,2,0.2,41.88,25.76,2,0,0.7728,,,,,,,
30.4,5,0,15.2,51.98,2,0,15.0742,84.784,2,0.2,-16.9568,23.08,2,0,6.924,,,,,,,
92.94,3,0,41.823,21.93,3,0,10.3071,70.88,2,0,33.3136,12.96,2,0,6.2208,,,,,,,
5.484,4,0.7,-4.0216,7.31,1,0,3.4357,27.264,2,0.2,8.8608,58.34,2,0,28.0032,,,,,,,
15.552,3,0.2,2.3328,799.984,2,0.2,249.995,16.496,2,0.2,5.5674,539.97,3,0,134.9925,,,,,,,
78.35,5,0,36.8245,41.28,6,0,18.9888,5.08,1,0.2,1.651,25.92,5,0.2,9.072,,,,,,,
31.68,6,0,14.256,184.66,7,0,84.9436,133.38,6,0,58.6872,98.16,6,0,9.816,,,,,,,
29.12,4,0,14.2688,9.24,3,0,4.4352,16.74,2,0,4.3524,31.44,3,0,7.86,,,,,,,
169.45,5,0,42.3625,61.584,1,0.2,-6.9282,34.95,5,0,15.378,35,4,0,14.7,,,,,,,
24.9,5,0,11.703,55.944,7,0.2,-13.2867,152,5,0,69.92,477.15,5,0,28.629,,,,,,,
659.988,2,0.4,109.998,10.688,2,0.2,2.2712,8.56,2,0,2.4824,302.376,3,0.2,22.6782,,,,,,,
17.856,4,0.2,6.2496,11.824,2,0.2,1.0346,45.36,7,0,21.7728,477.3,5,0,138.417,,,,,,,
36.288,7,0.2,12.7008,9.762,2,0.7,-6.8334,1421.664,6,0.2,-195.4788,27.192,3,0.2,0.3399,,,,,,,
46.44,3,0.2,15.093,692.472,11,0.2,190.4298,7.92,4,0,3.564,12.06,5,0.7,-10.05,,,,,,,
12.96,2,0,6.2208,3.592,1,0.2,1.1225,36.192,1,0.2,2.7144,301.96,2,0,33.2156,,,,,,,
25.92,5,0.2,9.072,48.632,2,0.8,-121.58,513.024,2,0.2,12.8256,54.368,4,0.2,4.0776,,,,,,,
21.312,6,0.2,7.1928,246.1328,2,0.32,-76.0116,487.92,6,0,136.6176,247.44,8,0,101.4504,,,,,,,
173.656,7,0.2,17.3656,11.696,2,0.2,3.9474,15.24,5,0.2,5.334,106.869,3,0.3,-29.0073,,,,,,,
361.96,2,0,101.3488,439.992,1,0.2,164.997,209.97,3,0,71.3898,3.564,3,0.8,-6.237,,,,,,,
853.092,6,0.4,-227.4912,33.28,5,0.8,-49.92,62.94,3,0,30.2112,195.96,5,0.2,19.596,,,,,,,
818.376,3,0.2,51.1485,14.088,3,0.2,4.9308,25.92,9,0,7.776,15.552,3,0.2,5.4432,,,,,,,
20.34,1,0,0.2034,20.96,2,0,5.24,900.08,4,0,117.0104,271.968,4,0.2,54.3936,,,,,,,
15.552,3,0.2,5.4432,88.752,3,0.2,27.735,66.3,3,0,8.619,27.46,2,0,9.8856,,,,,,,
114.2,5,0,52.532,304.23,3,0,9.1269,30.816,9,0.2,9.63,125.13,3,0,36.2877,,,,,,,
17.96,4,0,8.2616,167.86,2,0,78.8942,44.784,2,0.2,4.4784,13.872,3,0.2,5.0286,,,,,,,
34.86,7,0,16.0356,14.952,2,0.7,-11.9616,569.536,4,0.2,64.0728,115.96,4,0.5,-64.9376,,,,,,,
12.67,7,0,4.5612,323.982,3,0.4,-80.9955,40.46,7,0,19.8254,25.92,5,0.2,9.396,,,,,,,
70.71,1,0,4.9497,2.286,2,0.7,-1.6764,404.94,3,0,109.3338,53.424,3,0.2,4.6746,,,,,,,
15.28,2,0,7.4872,14.352,3,0.2,0.897,116,8,0,29,65.424,4,0.6,-52.3392,,,,,,,
31.984,2,0.2,1.999,71.976,3,0.2,0.8997,657.552,6,0.2,49.3164,23.55,5,0,1.1775,,,,,,,
41.88,6,0,12.1452,50.88,6,0.2,14.628,38.24,4,0.2,-9.56,43.41,1,0,19.9686,,,,,,,
12.84,3,0,5.778,27.312,2,0.2,9.2178,21.4,5,0,6.206,6.24,3,0,2.6208,,,,,,,
49.568,2,0.2,17.9684,7.92,1,0.2,2.772,54.9,5,0,15.372,465.16,2,0,120.9416,,,,,,,
42.368,2,0.2,8.4736,14.368,2,0.2,3.9512,40.74,3,0,0.4074,7.98,1,0,3.99,,,,,,,
100.704,6,0.2,-1.2588,107.97,3,0,22.6737,5.352,3,0.2,1.6056,241.96,2,0,33.8744,,,,,,,
57.69,3,0,23.6529,113.82,3,0,53.4954,99.372,2,0.3,-7.098,3.89,1,0,1.8672,,,,,,,
9.584,1,0.2,3.3544,1598.058,7,0.7,-1065.372,2.672,1,0.2,0.3674,8.01,3,0,3.0438,,,,,,,
22.83,3,0,10.7301,36.96,4,0.2,12.012,45.528,3,0.2,15.9348,156.792,1,0.2,17.6391,,,,,,,
13.62,3,0,6.129,17.48,2,0,8.2156,844.116,6,0.3,-36.1764,35.36,2,0.2,-3.094,,,,,,,
45.248,2,0.2,3.9592,71.88,2,0,32.346,812.736,8,0.2,60.9552,13.592,1,0.2,-0.3398,,,,,,,
33.088,4,0.2,11.1672,60.45,3,0,16.3215,12.96,2,0,6.2208,37.52,4,0,18.0096,,,,,,,
80.98,1,0,3.2392,253.176,3,0.2,-31.647,3.96,2,0,0.0792,204.6664,1,0.32,-6.0196,,,,,,,
339.96,4,0,122.3856,2.88,5,0.8,-4.464,15.008,4,0.6,-12.0064,35.1,6,0,10.179,,,,,,,
21.36,2,0,5.7672,384.944,4,0.3,-126.4816,4.784,1,0.2,1.5548,17.48,5,0.2,1.311,,,,,,,
62.048,2,0.2,20.1656,153.584,2,0.2,13.4386,4.73,1,0,2.3177,3.798,2,0.7,-2.6586,,,,,,,
821.88,6,0,213.6888,913.43,5,0.3,-52.196,7.89,1,0,0.3156,27.744,6,0.2,10.0572,,,,,,,
10.72,2,0.2,1.742,34.8,3,0.2,2.175,65.5,5,0,32.095,158.376,4,0.4,-34.3148,,,,,,,
200.795,1,0.3,-22.948,38.976,3,0.2,-2.436,2430.08,8,0,388.8128,53.9,5,0,25.872,,,,,,,
221.92,5,0.2,77.672,40.92,5,0.2,3.069,465.18,3,0,120.9468,324.744,3,0.2,-77.1267,,,,,,,
8.448,2,0.2,2.64,12.56,2,0,4.0192,22.428,3,0.7,-17.9424,1925.88,6,0,539.2464,,,,,,,
0.852,1,0.7,-0.5964,6.48,1,0,3.1104,37.52,5,0.2,3.752,2405.2,8,0,793.716,,,,,,,
36.288,7,0.2,12.7008,186.69,3,0,87.7443,29.34,3,0,13.4964,83.97,3,0,15.9543,,,,,,,
429.9,5,0,111.774,129.568,2,0.2,-12.9568,58.416,2,0.2,16.7946,39.89,1,0,14.7593,,,,,,,
161.96,2,0,45.3488,6.368,2,0.2,2.1492,9.555,5,0.7,-7.3255,17.38,2,0,8.69,,,,,,,
1117.92,4,0,55.896,3.304,1,0.2,1.1151,40.776,3,0.2,4.5873,2.97,1,0.4,-0.6435,,,,,,,
1740.06,9,0.3,-24.858,16.27,5,0.8,-25.2185,63.936,8,0.2,5.5944,27.44,2,0.2,2.401,,,,,,,
123.144,7,0.2,46.179,69.12,9,0.2,-14.688,9.216,4,0.2,3.3408,25.344,6,0.2,7.92,,,,,,,
783.96,4,0,219.5088,4.47,3,0.8,-7.8225,41.958,7,0.4,-9.7902,43.92,5,0.2,15.921,,,,,,,
48.896,2,0.2,18.336,11.96,2,0,5.8604,89.568,2,0.2,32.4684,25.344,4,0.2,9.1872,,,,,,,
7.856,2,0.2,2.8478,105.98,2,0,1.0598,22.248,3,0.2,7.5087,10.688,2,0.2,3.7408,,,,,,,
182.94,3,0,85.9818,493.92,7,0.3,-28.224,334.88,4,0.2,29.302,35.168,7,0.2,9.6712,,,,,,,
742.336,8,0.2,83.5128,383.607,9,0.3,-5.4801,148.288,7,0.2,29.6576,1099.5,10,0,362.835,,,,,,,
975.92,5,0.2,121.99,148.48,2,0.2,16.704,4.624,1,0.2,1.6762,44.75,5,0,8.5025,,,,,,,
966.7,5,0.3,-13.81,537.544,7,0.2,53.7544,178.92,7,0.2,-29.0745,11.96,2,0,5.382,,,,,,,
1.476,3,0.8,-2.214,1.928,2,0.8,-2.9884,69.888,7,0.7,-46.592,3.912,1,0.2,1.2714,,,,,,,
40.712,7,0.2,3.5623,6.912,3,0.2,0.6912,33.8,5,0.2,4.225,4.554,3,0.7,-3.4914,,,,,,,
62.808,3,0.2,21.1977,7.76,1,0.6,-2.134,377.97,3,0,94.4925,5.2,2,0.2,0.585,,,,,,,
18.264,3,0.2,6.1641,659.168,4,0.2,49.4376,8.872,1,0.2,3.2161,205.992,1,0.2,-2.5749,,,,,,,
34.656,2,0.2,5.6316,31.56,4,0,14.202,121.104,6,0.7,-100.92,15.552,3,0.2,5.4432,,,,,,,
81.552,2,0.2,8.1552,27.92,4,0,0.5584,9.84,3,0,3.2472,503.96,5,0.2,50.396,,,,,,,
227.136,4,0.2,-42.588,271.44,3,0,122.148,2.694,2,0.7,-2.245,24.472,7,0.2,1.8354,,,,,,,
69.52,2,0,19.4656,110.352,3,0.2,8.2764,232.96,7,0,116.48,241.568,2,0.2,0,,,,,,,
5.64,3,0,1.6356,36.4,5,0,13.832,66.54,6,0,32.6046,110.4,2,0.2,-4.14,,,,,,,
245.88,6,0,68.8464,10.476,6,0.8,-17.2854,43.26,3,0,14.2758,384.768,2,0.4,-115.4304,,,,,,,
36.63,3,0,9.8901,21.24,3,0,8.0712,15.168,2,0.2,3.792,78.66,6,0,36.1836,,,,,,,
22.58,2,0,5.8708,127.96,2,0,60.1412,5.04,2,0,0.1512,45.36,4,0,22.2264,,,,,,,
12.39,3,0,5.8233,113.1,3,0,56.55,249.95,5,0,107.4785,136.26,9,0,5.4504,,,,,,,
7.184,2,0.2,2.245,239.7,6,0,105.468,33.4,5,0,12.358,31.984,2,0.2,1.999,,,,,,,
263.96,5,0.2,19.797,150.98,1,0,43.7842,18.92,4,0,7.3788,71.984,2,0.2,25.1944,,,,,,,
71.632,11,0.2,17.908,137.25,9,0,63.135,15.42,2,0,6.939,12.48,2,0,5.616,,,,,,,
9.328,1,0.2,0.8162,11.52,4,0,5.4144,18.72,2,0.2,3.51,8.64,3,0,2.5056,,,,,,,
5.88,2,0,2.646,18.272,1,0.2,5.9384,360.38,2,0,93.6988,6.37,7,0.8,-9.555,,,,,,,
172.764,2,0.1,13.4372,153.728,4,0.2,53.8048,11.16,2,0,2.79,108.08,7,0,54.04,,,,,,,
303.84,8,0,91.152,12.224,2,0.2,4.4312,14.94,3,0,6.8724,9.54,3,0,4.3884,,,,,,,
485.88,6,0,19.4352,167.944,7,0.2,50.3832,129.98,2,0,62.3904,30.336,6,0.6,-17.4432,,,,,,,
785.88,6,0,212.1876,45.99,1,0,13.3371,32.54,2,0,15.9446,470.376,3,0.2,52.9173,,,,,,,
8.94,3,0,0.6258,535.41,3,0,160.623,10.9,1,0,3.052,20.736,4,0.2,7.2576,,,,,,,
17.472,3,0.2,5.0232,6.096,2,0.2,2.0574,59.98,2,0,25.1916,4.95,1,0,2.178,,,,,,,
758.352,6,0.2,265.4232,45.36,7,0,21.7728,61.929,1,0.1,23.3954,26.4,5,0,0,,,,,,,
76.776,4,0.7,-58.8616,134.376,3,0.2,6.7188,16.52,4,0,7.5992,1.624,2,0.8,-4.466,,,,,,,
61.568,2,0.2,4.6176,589.9,2,0,147.475,60.12,9,0,28.8576,23.76,3,0.2,2.079,,,,,,,
6.192,3,0.2,0.4644,542.94,3,0,141.1644,49.536,3,0.2,17.3376,85.056,3,0.2,28.7064,,,,,,,
114.2,5,0,52.532,77.55,5,0,21.714,118.25,5,0,34.2925,381.576,3,0.2,28.6182,,,,,,,
60.672,6,0.2,12.8928,17.14,2,0,6.1704,368.97,3,0,81.1734,10.36,2,0,5.0764,,,,,,,
7.968,2,0.2,2.8884,586.398,6,0.15,34.494,42.784,7,0.2,15.5092,12.176,4,0.8,-18.8728,,,,,,,
1487.04,5,0.2,148.704,80.98,1,0,3.2392,563.43,5,0.3,-56.343,1497.666,2,0.15,140.9568,,,,,,,
22.92,4,0,11.0016,6.368,2,0.2,2.1492,111.104,7,0.2,8.3328,17.52,2,0.2,-3.504,,,,,,,
269.9,5,0,16.194,558.4,2,0.2,41.88,241.96,2,0,24.196,89.544,7,0.2,12.3123,,,,,,,
11.808,8,0.7,-8.6592,59.904,2,0.2,14.2272,8.52,3,0,4.1748,35.168,2,0.2,-8.3524,,,,,,,
9.588,2,0.4,-2.0774,23.696,2,0.2,6.5164,99.372,2,0.3,-1.4196,72.588,2,0.7,-48.392,,,,,,,
57.75,5,0,16.17,7.968,2,0.2,2.8884,1.344,1,0.2,0.504,23.976,3,0.6,-14.3856,,,,,,,
14.94,3,0,7.0218,18.2,7,0.2,2.0475,2003.52,6,0.2,-325.572,108.925,1,0.5,-71.8905,,,,,,,
699.93,7,0,181.9818,27.552,3,0.2,-0.3444,82.368,2,0.2,-19.5624,36.352,8,0.2,11.36,,,,,,,
254.9,5,0,76.47,844.116,6,0.3,-36.1764,1085.42,7,0,282.2092,720.76,5,0.2,54.057,,,,,,,
22.96,7,0,6.6584,76.752,3,0.2,-9.594,3.912,1,0.2,1.0269,49.12,4,0,23.0864,,,,,,,
29.24,4,0,13.7428,29.52,4,0,14.4648,62.376,3,0.2,7.0173,29.6,2,0,14.8,,,,,,,
18.06,7,0,4.6956,302.94,3,0,48.4704,29.05,5,0,9.0055,514.165,5,0.15,-30.245,,,,,,,
79.14,3,0,36.4044,142.36,2,0,38.4372,102.592,1,0.2,10.2592,279.96,5,0.2,17.4975,,,,,,,
127.95,3,0,21.7515,546.66,9,0,136.665,22.704,1,0.2,5.9598,132.52,4,0,54.3332,,,,,,,
40.56,2,0,12.9792,212.13,3,0,14.8491,93.024,3,0.2,33.7212,16.4,5,0,4.756,,,,,,,
17.94,3,0,4.6644,201.584,2,0.2,20.1584,12.768,2,0.2,1.4364,40.032,6,0.2,15.012,,,,,,,
242.94,3,0,4.8588,8.22,3,0,2.2194,35.008,4,0.2,13.128,1347.52,8,0.2,84.22,,,,,,,
5.22,2,0,2.4012,45.36,7,0,21.7728,39.152,1,0.2,14.682,8.4,5,0,4.2,,,,,,,
14.4,5,0,7.056,947.17,7,0,9.4717,823.96,5,0.2,51.4975,88.776,3,0.2,7.7679,,,,,,,
52.064,4,0.2,18.8732,61.96,2,0,27.882,15.984,2,0.2,4.995,11.56,4,0,5.4332,,,,,,,
9.184,2,0.2,1.148,212.64,6,0,99.9408,23.472,3,0.2,7.6284,15.58,1,0,3.895,,,,,,,
3785.292,6,0.1,420.588,9.87,3,0,4.5402,86.058,7,0.7,-63.1092,14.7,7,0,4.116,,,,,,,
1502.376,4,0.4,-250.396,53.25,3,0,20.7675,108.784,2,0.2,6.799,14.13,3,0,0.7065,,,,,,,
340.116,6,0.3,-9.7176,19.92,3,0,9.5616,10.272,3,0.2,3.21,122.97,3,0,60.2553,,,,,,,
357,3,0,57.12,8.26,2,0,3.8822,38.19,5,0.7,-26.733,280.792,1,0.2,35.099,,,,,,,
20.46,2,0,5.3196,29.84,2,0,13.428,134.85,3,0,37.758,68.448,4,0.2,7.7004,,,,,,,
239.976,3,0.2,53.9946,67.98,2,0,14.9556,659.9,2,0,217.767,88.04,5,0.2,6.603,,,,,,,
14.19,3,0,5.5341,61.06,2,0,28.0876,1684.752,6,0.2,210.594,15.872,1,0.2,1.984,,,,,,,
475.944,7,0.2,95.1888,35.544,1,0.2,-0.8886,559.92,8,0,190.3728,215.592,3,0.2,-48.5082,,,,,,,
8.134,7,0.8,-13.8278,22.368,4,0.2,6.4308,279.944,7,0.2,48.9902,3.76,2,0,1.0904,,,,,,,
46.688,4,0.2,-2.918,25.99,1,0,7.5371,359.976,3,0.2,35.9976,37.94,2,0,18.2112,,,,,,,
638.82,9,0,172.4814,113.52,5,0.2,29.799,241.332,5,0.32,-14.196,18.288,6,0.2,6.6294,,,,,,,
289.24,7,0,26.0316,359.88,3,0.2,22.4925,5.184,1,0.2,1.8792,385.8,5,0.2,130.2075,,,,,,,
